,포켓몬 사진,포켓몬 번호,포켓몬 이름,포켓몬 폼
848,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/069101.png,No.0691,드래캄,
849,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/069201.png,No.0692,완철포,
850,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/069301.png,No.0693,블로스터,
851,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/069401.png,No.0694,목도리키텔,
852,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/069501.png,No.0695,일레도리자드,
853,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/069601.png,No.0696,티고라스,
854,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/069701.png,No.0697,견고라스,
855,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/069801.png,No.0698,아마루스,
856,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/069901.png,No.0699,아마루르가,
857,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/070001.png,No.0700,님피아,
858,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/070101.png,No.0701,루차불,
859,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/070201.png,No.0702,데덴네,
860,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/070301.png,No.0703,멜리시,
861,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/070401.png,No.0704,미끄메라,
862,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/070501.png,No.0705,미끄네일,
863,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/070502.png,No.0705,미끄네일,히스이의 모습
864,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/070601.png,No.0706,미끄래곤,
865,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/070602.png,No.0706,미끄래곤,히스이의 모습
866,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/070701.png,No.0707,클레피,
867,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/070801.png,No.0708,나목령,
868,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/070901.png,No.0709,대로트,
869,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/071001.png,No.0710,호바귀,
870,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/071101.png,No.0711,펌킨인,
871,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/071201.png,No.0712,꽁어름,
872,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/071301.png,No.0713,크레베이스,
873,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/071302.png,No.0713,크레베이스,히스이의 모습
874,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/071401.png,No.0714,음뱃,
875,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/071501.png,No.0715,음번,
876,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/071601.png,No.0716,제르네아스,
877,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/071701.png,No.0717,이벨타르,
878,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/071801.png,No.0718,지가르데,50%폼
879,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/071802.png,No.0718,지가르데,10%폼
880,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/071803.png,No.0718,지가르데,퍼펙트폼
881,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/071901.png,No.0719,디안시,
882,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/071902.png,No.0719,메가디안시,
883,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/072001.png,No.0720,후파,굴레에 빠진 후파
884,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/072002.png,No.0720,후파,굴레를 벗어난 후파
885,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/072101.png,No.0721,볼케니온,
886,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/072201.png,No.0722,나몰빼미,
887,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/072301.png,No.0723,빼미스로우,
888,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/072401.png,No.0724,모크나이퍼,
889,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/072402.png,No.0724,모크나이퍼,히스이의 모습
890,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/072501.png,No.0725,냐오불,
891,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/072601.png,No.0726,냐오히트,
892,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/072701.png,No.0727,어흥염,
893,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/072801.png,No.0728,누리공,
894,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/072901.png,No.0729,키요공,
895,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/073001.png,No.0730,누리레느,
896,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/073101.png,No.0731,콕코구리,
897,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/073201.png,No.0732,크라파,
898,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/073301.png,No.0733,왕큰부리,
899,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/073401.png,No.0734,영구스,
900,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/073501.png,No.0735,형사구스,
901,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/073601.png,No.0736,턱지충이,
902,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/073701.png,No.0737,전지충이,
903,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/073801.png,No.0738,투구뿌논,
904,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/073901.png,No.0739,오기지게,
905,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074001.png,No.0740,모단단게,
906,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074101.png,No.0741,춤추새,이글이글스타일
907,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074102.png,No.0741,춤추새,파칙파칙스타일
908,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074103.png,No.0741,춤추새,훌라훌라스타일
909,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074104.png,No.0741,춤추새,하늘하늘스타일
910,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074201.png,No.0742,에블리,
911,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074301.png,No.0743,에리본,
912,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074401.png,No.0744,암멍이,
913,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074501.png,No.0745,루가루암,한낮의 모습
914,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074502.png,No.0745,루가루암,한밤중의 모습
915,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074503.png,No.0745,루가루암,황혼의 모습
916,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074601.png,No.0746,약어리,단독의 모습
917,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074602.png,No.0746,약어리,군집의 모습
918,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074701.png,No.0747,시마사리,
919,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074801.png,No.0748,더시마사리,
920,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/074901.png,No.0749,머드나기,
921,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/075001.png,No.0750,만마드,
922,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/075101.png,No.0751,물거미,
923,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/075201.png,No.0752,깨비물거미,
924,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/075301.png,No.0753,짜랑랑,
925,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/075401.png,No.0754,라란티스,
926,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/075501.png,No.0755,자마슈,
927,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/075601.png,No.0756,마셰이드,
928,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/075701.png,No.0757,야도뇽,
929,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/075801.png,No.0758,염뉴트,
930,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/075901.png,No.0759,포곰곰,
931,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/076001.png,No.0760,이븐곰,
932,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/076101.png,No.0761,달콤아,
933,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/076201.png,No.0762,달무리나,
934,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/076301.png,No.0763,달코퀸,
935,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/076401.png,No.0764,큐아링,
936,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/076501.png,No.0765,하랑우탄,
937,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/076601.png,No.0766,내던숭이,
938,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/076701.png,No.0767,꼬시레,
939,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/076801.png,No.0768,갑주무사,
940,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/076901.png,No.0769,모래꿍,
941,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/077001.png,No.0770,모래성이당,
942,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/077101.png,No.0771,해무기,
943,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/077201.png,No.0772,타입:널,
944,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/077301.png,No.0773,실버디,타입:노말
945,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/077401.png,No.0774,메테노,유성의 모습
946,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/077402.png,No.0774,메테노,빨간색 코어
947,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/077501.png,No.0775,자말라,
948,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/077601.png,No.0776,폭거북스,
949,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/077701.png,No.0777,토게데마루,
950,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/077801.png,No.0778,따라큐,둔갑한 모습
951,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/077901.png,No.0779,치갈기,
952,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/078001.png,No.0780,할비롱,
953,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/078101.png,No.0781,타타륜,
954,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/078201.png,No.0782,짜랑꼬,
955,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/078301.png,No.0783,짜랑고우,
956,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/078401.png,No.0784,짜랑고우거,
957,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/078501.png,No.0785,카푸꼬꼬꼭,
958,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/078601.png,No.0786,카푸나비나,
959,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/078701.png,No.0787,카푸브루루,
960,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/078801.png,No.0788,카푸느지느,
961,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/078901.png,No.0789,코스모그,
962,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/079001.png,No.0790,코스모움,
963,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/079101.png,No.0791,솔가레오,
964,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/079201.png,No.0792,루나아라,
965,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/079301.png,No.0793,텅비드,
966,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/079401.png,No.0794,매시붕,
967,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/079501.png,No.0795,페로코체,
968,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/079601.png,No.0796,전수목,
969,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/079701.png,No.0797,철화구야,
970,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/079801.png,No.0798,종이신도,
971,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/079901.png,No.0799,악식킹,
972,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/080001.png,No.0800,네크로즈마,
973,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/080002.png,No.0800,네크로즈마,황혼의 갈기
974,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/080003.png,No.0800,네크로즈마,새벽의 날개
975,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/080004.png,No.0800,네크로즈마,울트라네크로즈마
976,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/080101.png,No.0801,마기아나,
977,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/080201.png,No.0802,마샤도,
978,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/080301.png,No.0803,베베놈,
979,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/080401.png,No.0804,아고용,
980,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/080501.png,No.0805,차곡차곡,
981,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/080601.png,No.0806,두파팡,
982,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/080701.png,No.0807,제라오라,
983,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/080801.png,No.0808,멜탄,
984,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/080901.png,No.0809,멜메탈,
985,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/080902.png,No.0809,멜메탈,거다이맥스의 모습
986,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/081001.png,No.0810,흥나숭,
987,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/081101.png,No.0811,채키몽,
988,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/081201.png,No.0812,고릴타,
989,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/081202.png,No.0812,고릴타,거다이맥스의 모습
990,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/081301.png,No.0813,염버니,
991,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/081401.png,No.0814,래비풋,
992,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/081501.png,No.0815,에이스번,
993,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/081502.png,No.0815,에이스번,거다이맥스의 모습
994,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/081601.png,No.0816,울머기,
995,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/081701.png,No.0817,누겔레온,
996,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/081801.png,No.0818,인텔리레온,
997,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/081802.png,No.0818,인텔리레온,거다이맥스의 모습
998,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/081901.png,No.0819,탐리스,
999,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/082001.png,No.0820,요씽리스,
1000,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/082101.png,No.0821,파라꼬,
1001,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/082201.png,No.0822,파크로우,
1002,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/082301.png,No.0823,아머까오,
1003,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/082302.png,No.0823,아머까오,거다이맥스의 모습
1004,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/082401.png,No.0824,두루지벌레,
1005,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/082501.png,No.0825,레돔벌레,
1006,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/082601.png,No.0826,이올브,
1007,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/082602.png,No.0826,이올브,거다이맥스의 모습
1008,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/082701.png,No.0827,훔처우,
1009,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/082801.png,No.0828,폭슬라이,
1010,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/082901.png,No.0829,꼬모카,
1011,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/083001.png,No.0830,백솜모카,
1012,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/083101.png,No.0831,우르,
1013,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/083201.png,No.0832,배우르,
1014,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/083301.png,No.0833,깨물부기,
1015,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/083401.png,No.0834,갈가부기,
1016,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/083402.png,No.0834,갈가부기,거다이맥스의 모습
1017,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/083501.png,No.0835,멍파치,
1018,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/083601.png,No.0836,펄스멍,
1019,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/083701.png,No.0837,탄동,
1020,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/083801.png,No.0838,탄차곤,
1021,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/083901.png,No.0839,석탄산,
1022,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/083902.png,No.0839,석탄산,거다이맥스의 모습
1023,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084001.png,No.0840,과사삭벌레,
1024,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084101.png,No.0841,애프룡,
1025,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084102.png,No.0841,애프룡,거다이맥스의 모습
1026,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084201.png,No.0842,단지래플,
1027,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084202.png,No.0842,단지래플,거다이맥스의 모습
1028,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084301.png,No.0843,모래뱀,
1029,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084401.png,No.0844,사다이사,
1030,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084402.png,No.0844,사다이사,거다이맥스의 모습
1031,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084501.png,No.0845,윽우지,
1032,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084601.png,No.0846,찌로꼬치,
1033,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084701.png,No.0847,꼬치조,
1034,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084801.png,No.0848,일레즌,
1035,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084901.png,No.0849,스트린더,하이한 모습
1036,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084902.png,No.0849,스트린더,로우한 모습
1037,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084903.png,No.0849,스트린더,하이한 모습 / 거다이맥스의 모습
1038,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/084904.png,No.0849,스트린더,로우한 모습 / 거다이맥스의 모습
1039,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/085001.png,No.0850,태우지네,
1040,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/085101.png,No.0851,다태우지네,
1041,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/085102.png,No.0851,다태우지네,거다이맥스의 모습
1042,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/085201.png,No.0852,때때무노,
1043,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/085301.png,No.0853,케오퍼스,
1044,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/085401.png,No.0854,데인차,위작폼
1045,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/085402.png,No.0854,데인차,진작폼
1046,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/085501.png,No.0855,포트데스,위작폼
1047,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/085502.png,No.0855,포트데스,진작폼
1048,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/085601.png,No.0856,몸지브림,
1049,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/085701.png,No.0857,손지브림,
1050,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/085801.png,No.0858,브리무음,
1051,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/085802.png,No.0858,브리무음,거다이맥스의 모습
1052,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/085901.png,No.0859,메롱꿍,
1053,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/086001.png,No.0860,쏘겨모,
1054,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/086101.png,No.0861,오롱털,
1055,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/086102.png,No.0861,오롱털,거다이맥스의 모습
1056,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/086201.png,No.0862,가로막구리,
1057,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/086301.png,No.0863,나이킹,
1058,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/086401.png,No.0864,산호르곤,
1059,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/086501.png,No.0865,창파나이트,
1060,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/086601.png,No.0866,마임꽁꽁,
1061,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/086701.png,No.0867,데스판,
1062,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/086801.png,No.0868,마빌크,
1063,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/086901.png,No.0869,마휘핑,
1064,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/086902.png,No.0869,마휘핑,거다이맥스의 모습
1065,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/087001.png,No.0870,대여르,
1066,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/087101.png,No.0871,찌르성게,
1067,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/087201.png,No.0872,누니머기,
1068,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/087301.png,No.0873,모스노우,
1069,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/087401.png,No.0874,돌헨진,
1070,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/087501.png,No.0875,빙큐보,아이스페이스
1071,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/087502.png,No.0875,빙큐보,나이스페이스
1072,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/087601.png,No.0876,에써르,수컷의 모습
1073,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/087602.png,No.0876,에써르,암컷의 모습
1074,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/087701.png,No.0877,모르페코,배부른 모양
1075,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/087702.png,No.0877,모르페코,배고픈 모양
1076,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/087801.png,No.0878,끼리동,
1077,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/087901.png,No.0879,대왕끼리동,
1078,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/087902.png,No.0879,대왕끼리동,거다이맥스의 모습
1079,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/088001.png,No.0880,파치래곤,
1080,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/088101.png,No.0881,파치르돈,
1081,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/088201.png,No.0882,어래곤,
1082,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/088301.png,No.0883,어치르돈,
1083,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/088401.png,No.0884,두랄루돈,
1084,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/088402.png,No.0884,두랄루돈,거다이맥스의 모습
1085,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/088501.png,No.0885,드라꼰,
1086,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/088601.png,No.0886,드래런치,
1087,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/088701.png,No.0887,드래펄트,
1088,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/088801.png,No.0888,자시안,역전의 용사
1089,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/088802.png,No.0888,자시안,검왕
1090,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/088901.png,No.0889,자마젠타,역전의 용사
1091,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/088902.png,No.0889,자마젠타,방패왕
1092,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089001.png,No.0890,무한다이노,
1093,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089101.png,No.0891,치고마,
1094,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089201.png,No.0892,우라오스,일격의 태세
1095,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089202.png,No.0892,우라오스,연격의 태세
1096,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089203.png,No.0892,우라오스,일격의 태세 / 거다이맥스의 모습
1097,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089204.png,No.0892,우라오스,연격의 태세 / 거다이맥스의 모습
1098,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089301.png,No.0893,자루도,
1099,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089401.png,No.0894,레지에레키,
1100,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089501.png,No.0895,레지드래고,
1101,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089601.png,No.0896,블리자포스,
1102,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089701.png,No.0897,레이스포스,
1103,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089801.png,No.0898,버드렉스,
1104,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089802.png,No.0898,버드렉스,백마 탄 모습
1105,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089803.png,No.0898,버드렉스,흑마 탄 모습
1106,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/089901.png,No.0899,신비록,
1107,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/090001.png,No.0900,사마자르,
1108,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/090101.png,No.0901,다투곰,
1109,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/090102.png,No.0901,다투곰,붉은 달
1110,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/090201.png,No.0902,대쓰여너,수컷의 모습
1111,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/090202.png,No.0902,대쓰여너,암컷의 모습
1112,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/090301.png,No.0903,포푸니크,
1113,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/090401.png,No.0904,장침바루,
1114,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/090501.png,No.0905,러브로스,화신폼
1115,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/090502.png,No.0905,러브로스,영물폼
1116,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/090601.png,No.0906,나오하,
1117,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/090701.png,No.0907,나로테,
1118,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/090801.png,No.0908,마스카나,
1119,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/090901.png,No.0909,뜨아거,
1120,https://data1.pokemonkorea.co.kr/newdata/pokedex/mid/091001.png,No.0910,악뜨거,
